date;CRIX
22.11.2022;1495,25
23.11.2022;1556,75
24.11.2022;1565,52
25.11.2022;1566,64
28.11.2022;1535,83
29.11.2022;1568,89
30.11.2022;1631,73
1.12.2022;1607,33
2.12.2022;1619,43
5.12.2022;1599,83
6.12.2022;1602,59
7.12.2022;1581,52
8.12.2022;1624,31
9.12.2022;1609,91
12.12.2022;1605,04
13.12.2022;1656,41
14.12.2022;1651,41
15.12.2022;1615,51
16.12.2022;1550,49
19.12.2022;1514,68
20.12.2022;1546,95
21.12.2022;1538
22.12.2022;1542,22
23.12.2022;1545,98
26.12.2022;1547,43
27.12.2022;1535,36
28.12.2022;1522,17
29.12.2022;1519,65
30.12.2022;1518,59
2.1.2023;1539,27
3.1.2023;1529,85
4.1.2023;1558,66
5.1.2023;1563,73
6.1.2023;1570,26
9.1.2023;1620,4
10.1.2023;1646,85
11.1.2023;1652,93
12.1.2023;1772,62
13.1.2023;1794,81
16.1.2023;1955,49
17.1.2023;1962,78
18.1.2023;1892,61
19.1.2023;1930,99
20.1.2023;2031,71
23.1.2023;2076,94
24.1.2023;2070,32
25.1.2023;2048,5
26.1.2023;2069,89
27.1.2023;2066,05
30.1.2023;2024,04
31.1.2023;2068,25
1.2.2023;2111,23
2.2.2023;2152,25
3.2.2023;2113,26
6.2.2023;2090,43
7.2.2023;2108,44
8.2.2023;2075,57
9.2.2023;1995,02
10.2.2023;1962,3
13.2.2023;1933,77
14.2.2023;1996,93
15.2.2023;2149,81
16.2.2023;2176,41
17.2.2023;2201,65
20.2.2023;2196,54
21.2.2023;2163,26
22.2.2023;2106,12
23.2.2023;2125,84
24.2.2023;2065,03
27.2.2023;2073,92
28.2.2023;2072,47
1.3.2023;2086,04
2.3.2023;2086,62
3.3.2023;1985,65
6.3.2023;1986,22
7.3.2023;1967,08
8.3.2023;1977,13
9.3.2023;1802
10.3.2023;1799,3
13.3.2023;2147,89
